,Ingredient,Freq,Freq_Cucchiaio,Freq_GZ,Freq_RR,Clue
676,senape di digione,28,6,22,0,senape di digione
213,senape di dijon,1,1,0,0,senape
956,senape dolce,22,18,4,0,senape dolce
15,senape dolce aromatica,1,1,0,0,senape
1994,senape forte,5,5,0,0,senape
888,senape francese,7,7,0,0,senape francese
4346,senape gialla,9,0,9,0,senape gialla
3364,senape granulosa,1,1,0,0,senape
1243,senape nera,1,1,0,0,senape
1812,senape piccante,4,4,0,0,senape
3698,senape semidolce,1,1,0,0,senape
836,senape semipiccante,9,9,0,0,senape semipiccante
628,seppia,1,1,0,0,seppie
322,seppie,38,17,17,4,seppie
2640,seppie nostrane,1,1,0,0,seppie
1025,seppioline,17,12,5,0,seppioline
394,sesamo,6,6,0,0,sesamo
1473,sesamo bianco,3,3,0,0,sesamo
449,sesamo nero,6,6,0,0,sesamo nero
4575,sfilati al pomodoro al forno,4,0,4,0,sfilati al pomodoro al forno
4425,sfilati con olive al forno,2,0,2,0,sfilati al pomodoro al forno
2571,sfoglia,3,2,0,1,sfoglie
2740,sfoglia di pasta fresca agli spinaci,1,1,0,0,sfoglia
1463,sfoglia fresca,1,1,0,0,sfoglia
1164,sfoglia uovo,1,1,0,0,uovo
3740,sfogliatine,2,2,0,0,sfogliatine
1394,sfoglie,5,5,0,0,sfoglie all'uovo
549,sfoglie all'uovo,8,8,0,0,sfoglie all'uovo
4480,sfoglie alle olive,8,0,8,0,sfoglie alle olive
4421,sfoglie croccanti al forno,5,0,5,0,sfoglie croccanti al forno
3131,sfoglie di carasau,1,1,0,0,sfoglie
1452,sfoglie di lasagne,1,1,0,0,sfoglie
1570,sfoglie di pasta all'uovo,7,7,0,0,sfoglie di pasta all'uovo
2262,sfoglie di pasta brisée,1,1,0,0,sfoglie
3633,sfoglie di pasta fillo,1,1,0,0,sfoglie
3199,sfoglie lisce,1,1,0,0,sfoglie
1978,sgombri,9,9,0,0,sgombri
2037,sgombro,7,1,6,0,sgombro
4451,sgombro sott'olio,1,0,1,0,sgombro
517,sherry,9,9,0,0,sherry
2203,sherry secco,4,4,0,0,sherry
2362,shiso,2,2,0,0,shiso
2533,sidro,2,1,1,0,sidro
1846,sidro di mele,2,2,0,0,sidro di mele
3257,sidro secco,2,2,0,0,sidro secco
2545,sigari di cialda,1,1,0,0,sigari di cialda
446,silken tofu,1,1,0,0,silken tofu
4641,skuta,1,0,1,0,skuta
1701,skyr,5,4,1,0,skyr
4272,smarties,1,0,1,0,smarties
1403,soda,5,2,3,0,soda
860,sogliola,17,10,7,0,sogliola
4783,sogliole,2,0,0,2,sogliola
1754,soia,8,8,0,0,soia
1028,soia edamame,1,1,0,0,soia
3168,soia granulare,1,1,0,0,soia
3109,soia verde,2,2,0,0,soia
2279,soncino,5,5,0,0,soncino
4332,songino,21,0,21,0,songino
4786,soppressa,1,0,0,1,soppressa
4551,soppressata,1,0,1,0,soppressata
3701,soprèssa,1,1,0,0,soprèssa
4166,soprèssa fresca,1,1,0,0,soprèssa fresca
3593,sorbetto,1,1,0,0,sorbetto
3563,sorbetto ai lamponi,1,1,0,0,sorbetto ai lamponi
3505,sott'aceti misti,1,1,0,0,sott'aceti misti
3356,sottaceti misti,1,1,0,0,sottaceti misti
2429,sottilette,4,3,1,0,sottilette
3561,sottilette di formaggio,1,1,0,0,sottilette
4584,sottofesa di vitello,4,0,4,0,sottofesa di vitello
602,sovraccoscia di tacchino disossata,1,1,0,0,sovraccoscia di tacchino disossata
1868,sovracosce di pollo,5,5,0,0,sovracosce di pollo
157,spaghetti,152,73,66,13,spaghetti
4350,spaghetti 5 cereali,6,0,6,0,spaghetti 5 cereali
1826,spaghetti afeltra,1,1,0,0,spaghetti
573,spaghetti alla chitarra,6,6,0,0,spaghetti alla chitarra
4493,spaghetti alla chitarra all'uovo,6,0,6,0,spaghetti alla chitarra all'uovo
4490,spaghetti bio,1,0,1,0,spaghetti
4029,spaghetti calibro,1,1,0,0,spaghetti
3997,spaghetti di calibro,1,1,0,0,spaghetti
1836,spaghetti di farro,4,4,0,0,spaghetti
2608,spaghetti di glutine,1,1,0,0,spaghetti
2758,spaghetti di riso,3,1,2,0,spaghetti
1555,spaghetti di riso integrali,1,1,0,0,spaghetti
3626,spaghetti di riso quinoa,1,1,0,0,spaghetti
4294,spaghetti di soia,3,0,3,0,spaghetti
1637,spaghetti il cappelli,1,1,0,0,spaghetti
3063,spaghetti integrali,16,1,15,0,spaghetti integrali
776,spaghetti integrali di farro,2,2,0,0,spaghetti
4123,spaghetti mancini,1,1,0,0,spaghetti
4182,spaghetti masciarelli,1,1,0,0,spaghetti
4555,spaghetti quadrati,4,0,4,0,spaghetti
4546,spaghetti rigati,3,0,3,0,spaghetti
2411,spaghetti senatore cappelli,1,1,0,0,spaghetti
1445,spaghetti tipo vermicelli,1,1,0,0,spaghetti
3743,spaghetti verrrigni,1,1,0,0,spaghetti
1355,spaghettini,13,10,3,0,spaghettini
4561,spaghettini integrali,1,0,1,0,spaghettini
131,spaghettoni,5,5,0,0,spaghettoni
2620,spagna di riso,1,1,0,0,spagna di riso
3799,spagna rotondo,1,1,0,0,spagna rotondo
3785,spalla,2,2,0,0,spalla
1665,spalla di agnello,2,2,0,0,spalla di agnello
3947,spalla di maiale,1,1,0,0,spalla di maiale
1680,spalla di manzo,1,1,0,0,spalla di manzo
2637,spalla di vitello,2,2,0,0,spalla di vitello
452,speck,137,61,71,5,speck
2057,speck dolce,2,2,0,0,speck
106,spezie,9,6,2,1,spezie
1915,spezie miste,4,4,0,0,spezie
2803,spezzatino di agnello,1,1,0,0,spezzatino di agnello
3035,spezzatino di coniglio,2,2,0,0,spezzatino di coniglio
126,spezzatino di manzo,2,2,0,0,spezzatino di manzo
2337,spezzatino di pollo,2,2,0,0,spezzatino di pollo
4880,spezzatino di vitello,1,0,0,1,spezzatino di vitello
3164,spiacchio d'aglio,1,1,0,0,spiacchio d'aglio
4688,spianatine con pomodorini scarpariello,1,0,1,0,spianatine con pomodorini scarpariello
2450,spiedini,2,2,0,0,spiedini
1316,spiedini di rosmarino,1,1,0,0,spiedini di rosmarino
3579,spigola,1,1,0,0,spigola
209,spinaci,237,142,83,12,spinaci
499,spinaci novelli,7,7,0,0,spinaci novelli
2041,spinaci verdi,1,1,0,0,spinaci
3317,spinacina,1,1,0,0,spinacini
267,spinacini,30,9,21,0,spinacini
1902,spinacini da insalata,2,2,0,0,spinacini
2682,spinacino,4,4,0,0,spinacini
3485,spinacino di vitello,1,1,0,0,spinacino
4677,sponsali,1,0,1,0,sponsali
804,spremuta d'arancia,2,2,0,0,spremuta d'arancia
2870,spumante,14,5,9,0,spumante
3490,spumante brut,2,2,0,0,spumante
795,spumante dolce,2,2,0,0,spumante
1586,spumante secco,6,6,0,0,spumante secco
861,spuntature di maiale,1,1,0,0,spuntature di maiale
241,squacquerone,5,2,3,0,squacquerone
1784,stella di anice,1,1,0,0,stella di anice
4587,stelline,1,0,1,0,stelline
1252,stelline di zucchero,2,2,0,0,stelline di zucchero
1130,stinchi di maiale,2,1,0,1,stinchi di maiale
4697,stinco di maiale,3,0,3,0,stinco di maiale
1930,stinco di manzo,1,1,0,0,stinco di maiale
1683,stoccafisso,16,3,2,11,stoccafisso
1007,stoccafisso ammollato,1,1,0,0,stoccafisso
3294,stoccafisso bagnato,1,1,0,0,stoccafisso
4780,stocco,16,0,0,16,stoccafisso
4798,stocco di mammola,3,0,0,3,stocco
1799,stocco di mammola spugnato,1,1,0,0,stocco
3501,storione,5,5,0,0,storione
3738,storione affumicato,1,1,0,0,storione
4158,storione crudo,1,1,0,0,storione
4652,stracapra,1,0,1,0,stracapra
182,stracchino,47,20,27,0,stracchino
1977,stracciatella,19,4,15,0,stracciatella
878,stracciatella di burrata,3,3,0,0,stracciatella
3237,strachitunt,1,1,0,0,strachitunt
3432,strangozzi,1,1,0,0,strangozzi
1984,stridoli,1,1,0,0,stridoli
1581,striscia di alga nori,1,1,0,0,striscia di alga nori
2578,striscia di bacon,1,1,0,0,striscia di bacon
2888,strozzapreti,7,2,5,0,strozzapreti
240,strutto,134,52,38,44,strutto
1668,stufato di cappone,1,1,0,0,stufato di cappone
3823,succhi di frutta tropicali,1,1,0,0,succhi di frutta tropicali
2473,succo alla pesca,1,1,0,0,succo d'ananas
4127,succo arance,1,1,0,0,succo d'ananas
2883,succo d'agave,1,1,0,0,succo d'ananas
2355,succo d'ananas,3,3,0,0,succo d'arancia
805,succo d'arancia,119,41,78,0,succo d'arancia
4744,succo del frutto della passione,1,0,1,0,succo d'ananas
2530,succo di ananas,6,3,3,0,succo di ananas
1922,succo di anguria,2,1,0,1,succo d'ananas
814,succo di arancia,11,11,0,0,succo di arancia
4042,succo di barbabietola,2,2,0,0,succo d'ananas
4776,succo di bergamotto,1,0,0,1,succo d'ananas
2944,succo di carota,1,1,0,0,succo d'ananas
3338,succo di clementine,2,2,0,0,succo d'ananas
4692,succo di cranberry,1,0,1,0,succo d'ananas
1358,succo di frutta tropicale,1,1,0,0,succo d'ananas
2352,succo di frutti passione,2,2,0,0,succo d'ananas
2108,succo di lampone,2,2,0,0,succo d'ananas
2491,succo di lamponi,1,1,0,0,succo d'ananas
1061,succo di lime,83,30,53,0,succo di lime
2745,succo di limes,1,1,0,0,succo d'ananas
66,succo di limone,593,249,343,1,succo di limone
1373,succo di limoni,5,5,0,0,succo di limoni
2809,succo di mandarini,2,2,0,0,succo d'ananas
1482,succo di mandarino,9,4,5,0,succo di mandarino
2117,succo di mela,8,5,3,0,succo di mela
2770,succo di mela quanto,1,1,0,0,succo d'ananas
932,succo di mirtilli,1,1,0,0,succo d'ananas
2559,succo di mirtillo rosso,2,1,1,0,succo d'ananas
3090,succo di passion,1,1,0,0,succo d'ananas
2642,succo di pera,1,1,0,0,succo d'ananas
2248,succo di pesca,3,2,1,0,succo di pesca
3194,succo di pomodoro,5,5,0,0,succo di pomodoro
2702,succo di pompelmo,5,4,1,0,succo di pompelmo
2894,succo di quarto di arancia,1,1,0,0,succo d'ananas
3480,succo di rape rosse,1,1,0,0,succo d'ananas
4672,succo di tamarindo,1,0,1,0,succo d'ananas
1979,succo di un'arancia,2,2,0,0,succo d'ananas
3101,succo limoni sfusati di amalfi,1,1,0,0,succo d'ananas
3050,succo mandarancio,1,1,0,0,succo d'ananas
3350,succodi limone,1,1,0,0,succodi limone
4777,sugna,4,0,0,4,sugna
1503,sugo,1,1,0,0,sugo di pomodoro
2213,sugo d'anatra,1,1,0,0,sugo di carne
4838,sugo di carne,3,0,0,3,sugo di pomodoro
3870,sugo di garofolato,1,1,0,0,sugo di carne
2269,sugo di pomodoro,4,2,1,1,sugo di pomodoro
3014,sugo di seppia,1,1,0,0,sugo di carne
2072,suino,2,2,0,0,suino
4001,suino macinato,1,1,0,0,suino macinato
4407,surimi,1,0,1,0,surimi
3045,susina,1,1,0,0,susine
3004,susine,8,3,5,0,susine
2062,susine rosse,1,1,0,0,susine
105,tabasco,38,38,0,0,tabasco
3776,tabasco caienna,1,1,0,0,tabasco
4269,tabasco®,39,0,39,0,tabasco®
1399,tacchino,19,8,10,1,tacchino
1792,taccole,19,4,15,0,taccole
1676,taccole verdi,4,4,0,0,taccole
3491,tacconi di farro,1,1,0,0,tacconi di farro
4659,tacos,2,0,2,0,tacos
576,tagliatelle,23,19,2,2,tagliatelle
4379,tagliatelle 5 cereali e uova,1,0,1,0,tagliatelle
1539,tagliatelle all'uovo,23,6,16,1,tagliatelle all'uovo
3622,tagliatelle di grano duro,1,1,0,0,tagliatelle
3459,tagliatelle di grano ed orzo,1,1,0,0,tagliatelle
2467,tagliatelle di pasta all'uovo,2,2,0,0,tagliatelle
4670,tagliatelle di riso,1,0,1,0,tagliatelle
3179,tagliatelle di semola,1,1,0,0,tagliatelle
4178,tagliatelle kamut,1,1,0,0,tagliatelle
4678,tagliatelle larghe all'uovo,2,0,2,0,tagliatelle
3293,tagliatelle secche,1,1,0,0,tagliatelle
2960,tagliatelle tumminia,1,1,0,0,tagliatelle
2222,tagliatelle uovo,3,3,0,0,uovo
1640,tagliatelle uovo secche,1,1,0,0,tagliatelle
3517,tagliatelle verdi,2,2,0,0,tagliatelle
2128,tagliatelline all'uovo secche,1,1,0,0,tagliatelline all'uovo secche
1256,taglierini,7,6,0,1,taglierini
4198,taglierini al nero di seppia,1,1,0,0,taglierini
1632,taglierini all'uovo,1,1,0,0,taglierini
2445,taglierini secchi all'uovo,1,1,0,0,taglierini
3343,taglietelline all'uovo,1,1,0,0,taglietelline all'uovo
2043,tagliolini,8,8,0,0,tagliolini
2841,tagliolini al nero di seppia,1,1,0,0,tagliolini
820,tagliolini all'uovo,12,6,6,0,tagliolini all'uovo
2674,tagliolini alla liquirizia,1,1,0,0,tagliolini
3926,tagliolini di orzo,1,1,0,0,tagliolini
544,tahina,18,6,12,0,tahina
982,taleggio,49,19,30,0,taleggio
3169,tamari,1,1,0,0,tamari
1654,tandoori,5,5,0,0,tandoori
1896,tandoori masala,2,2,0,0,tandoori
1425,tapenade,2,2,0,0,tapenade
3667,tapioca,1,1,0,0,tapioca
4645,taralli,2,0,1,1,tarallini
920,taralli all'olio d'oliva,2,2,0,0,tarallini
2001,taralli di oliva,1,1,0,0,tarallini
4192,taralli molisani,1,1,0,0,tarallini
939,tarallini,3,3,0,0,tarallini
2342,tarama,1,1,0,0,tarama
1247,tarassaco,4,4,0,0,tarassaco
3678,tartara,1,1,0,0,tartara
3360,tartelette,1,1,0,0,tartelette
4494,tartufi,3,0,2,1,tartufi neri
4299,tartufi di cioccolato,4,0,4,0,tartufi di cioccolato
4027,tartufi di mare,2,1,1,0,tartufi
4211,tartufi di norcia,1,1,0,0,tartufi
793,tartufi neri,8,5,3,0,tartufi neri
2528,tartufi neri grattugiati,1,1,0,0,tartufi
3355,tartufino bianco,1,1,0,0,tartufino bianco
3347,tartufino nero,1,1,0,0,tartufino nero
865,tartufo,11,10,1,0,tartufo
1192,tartufo bianco,10,8,1,1,tartufo bianco
3280,tartufo bianco d'alba,1,1,0,0,tartufo
2910,tartufo d'alba,1,1,0,0,tartufo
1059,tartufo nero,32,24,5,3,tartufo nero
4763,tartufo nero di norcia,1,0,0,1,tartufo
2688,tempeh,2,1,1,0,tempeh
1177,tenerone,1,1,0,0,tenerone
1047,tenerumi,1,1,0,0,tenerumi
2234,tequila,3,2,1,0,tequila
1467,tequila bianca,2,1,1,0,tequila
3812,teroldego,1,1,0,0,teroldego
3129,teste di crostacei,1,1,0,0,teste di crostacei
1319,teste di gambero,2,2,0,0,teste di gambero
822,teste di tinca,1,1,0,0,teste di tinca
1009,teste gamberi argentini,1,1,0,0,teste gamberi argentini
4916,testicoli di pollo,1,0,0,1,testicoli di pollo
3265,testina di vitello,2,2,0,0,testina di vitello
4913,testine di agnello,1,0,0,1,testine di agnello
2858,tigelle,1,1,0,0,tigelle
4566,tilsit,4,0,4,0,tilsit
185,timo,851,298,540,13,timo
611,timo cedrato,2,2,0,0,timo
787,timo essiccato,2,2,0,0,timo
1864,timo limonato,3,2,1,0,timo
921,timo limone,13,13,0,0,timo limone
2707,timo secco,2,2,0,0,timo
3388,timo selvatico,1,1,0,0,timo
3410,tinca di lago,1,1,0,0,tinca di lago
4205,tinche del trasimeno,1,1,0,0,tinche del trasimeno
661,toblerone,2,2,0,0,toblerone
1397,tofu,17,6,11,0,tofu
1845,tofu al naturale,5,5,0,0,tofu
735,toma,11,7,3,1,toma
1771,toma di gressoney,3,2,0,1,toma
3499,toma di pecorino,1,1,0,0,toma
3963,toma mediamente,1,1,0,0,toma
4319,toma piemontese,4,0,4,0,toma
2541,tomini,9,1,8,0,tomini
3512,tomini stagionati,1,1,0,0,tomini
3367,tomino,1,1,0,0,tomini
3939,tonnetto,1,1,0,0,tonnetto
229,tonno,67,35,25,7,tonno
4458,tonno affumicato,2,0,2,0,tonno
2668,tonno al naturale,7,6,1,0,tonno al naturale
2686,tonno crudo,1,1,0,0,tonno
2943,tonno di oliva,1,1,0,0,tonno
2537,tonno olio,1,1,0,0,tonno
1998,tonno olio d'oliva,1,1,0,0,tonno
1911,tonno rosso,1,1,0,0,tonno
297,tonno sott'olio,120,54,65,1,tonno sott'olio
2749,tonno sottʼolio,1,1,0,0,tonno
1301,topinambur,20,12,8,0,topinambur
4611,topping ai frutti di bosco,1,0,1,0,topping ai frutti di bosco
4484,topping al caramello,1,0,1,0,topping al caramello
4547,topping al cioccolato,1,0,1,0,topping al cioccolato
4236,topping alla fragola,2,0,2,0,topping alla fragola
4416,torchietti all'uovo,2,0,2,0,torchietti all'uovo
520,torrone,17,13,3,1,torrone
3859,torrone alla mandorla,1,1,0,0,torrone
2546,torrone bianco,7,3,4,0,torrone bianco
4577,torta al cioccolato,1,0,1,0,torta al cioccolato
4067,torte,1,1,0,0,tortellini
1321,tortellini,5,3,2,0,tortellini
3191,tortellini al prosciutto,1,1,0,0,tortellini
3026,tortellini di carne,1,1,0,0,tortellini
4699,tortelloni,1,0,1,0,tortelloni
1469,tortiglioni,9,2,7,0,tortiglioni
4558,tortiglioni integrali,3,0,3,0,tortiglioni
1016,tortilla,1,1,0,0,tortillas
437,tortilla chips,3,1,2,0,tortillas
1545,tortillas,7,1,6,0,tortillas
4398,tortillas di farina,7,0,7,0,tortillas di farina
4365,tortillas di mais,2,0,2,0,tortillas
2911,torzelle,1,1,0,0,torzelle
3684,toscanelli bianchi,1,1,0,0,toscanelli bianchi
2029,totanetti,1,1,0,0,totanetti
1232,totani,15,8,5,2,totani
791,tournedos,2,2,0,0,tournedos
1696,tournedos di filetto di manzo,1,1,0,0,tournedos di filetto di manzo
4881,tracchiulelle,7,0,0,7,tracchiulelle
4790,tracine,1,0,0,1,tracine
4116,traminer aromatico,1,1,0,0,traminer aromatico
4295,tranci di salmone,23,0,23,0,tranci di salmone
4851,tremole,1,0,0,1,tremole
3072,trenette,3,3,0,0,trenette
1636,trenette secche,1,1,0,0,trenette
4794,trigilia,1,0,0,1,trigilia
806,triglie,24,12,9,3,triglie
3998,trigliotte,1,1,0,0,trigliotte
4753,triple sec,1,0,1,0,triple sec
4442,triplo concentrato di pomodoro,19,0,19,0,triplo concentrato di pomodoro
3575,trippa,18,5,5,8,trippa
3391,trippa bianca,1,1,0,0,trippa
4586,trippa di bovino,1,0,1,0,trippa
4201,trippa di vitello,1,1,0,0,trippa
3203,trita di maiale,1,1,0,0,trita di manzo
1044,trita di manzo,3,3,0,0,trita di manzo
3236,troccoli,3,1,2,0,troccoli
4301,troccoli freschi,1,0,1,0,troccoli
2848,trofie,13,5,8,0,trofie
3336,trombette d'aglio,1,1,0,0,trombette d'aglio
4631,trota,3,0,3,0,trota salmonata
1278,trota affumicata,4,4,0,0,trota affumicata
3739,trota salmonata,6,1,5,0,trota salmonata
582,trota salmonata affumicata,1,1,0,0,trota
783,trote,4,2,0,2,trota
580,tubetti,4,3,1,0,tubetti
1616,tubettini da brodo,1,1,0,0,tubettini da brodo
2825,tumma,1,1,0,0,tumma
29,tuorli,1086,471,593,22,tuorli
2021,tuorli d'uova,9,2,0,7,tuorli
506,tuorli d'uovo,31,31,0,0,tuorli d'uovo
166,tuorlo,227,225,0,2,tuorlo
889,tuorlo crudo,2,2,0,0,tuorlo
838,tuorlo d'uovo,28,22,0,6,tuorlo d'uovo
1735,tuorlo di uovo,1,1,0,0,tuorlo
2764,tuorlo latte,1,1,0,0,tuorlo
4168,tè,2,2,0,0,tè verde
4668,tè al limone,1,0,1,0,tè matcha
3006,tè bianco,1,1,0,0,tè matcha
3116,tè earl grey,2,2,0,0,tè matcha
984,tè matcha,4,4,0,0,tè verde
3703,tè verde,5,2,3,0,tè verde
4580,tè verde matcha,4,0,4,0,tè verde matcha
4728,tête de moine,1,0,1,0,tête de moine
3972,uccellini,1,1,0,0,uccellini
3784,umbricelli,1,1,0,0,umbricelli
24,uova,3209,1401,1605,203,uova
1323,uova biologiche,2,2,0,0,uova
3770,uova di anatra,1,1,0,0,uova
1150,uova di lompo,15,7,8,0,uova di lompo
2138,uova di pesce,1,1,0,0,uova
413,uova di quaglia,18,17,1,0,uova di quaglia
3964,uova di regina,1,1,0,0,uova
3127,uova di salmone,2,1,1,0,uova
3220,uova di trota,5,5,0,0,uova
3983,uova fredde,1,1,0,0,uova
193,uova intere,45,44,0,1,uova intere
2801,uova semi,1,1,0,0,uova
874,uova sode,50,42,7,1,uova sode
35,uovo,609,569,0,40,uovo
4860,uovo intero,1,0,0,1,uovo
1146,uva,7,7,0,0,uva
3993,uva americana,1,1,0,0,uva
1070,uva bianca,21,14,7,0,uva bianca
1952,uva fragola,10,1,9,0,uva fragola
3605,uva malaga,1,1,0,0,uva
3903,uva malaga di smirne,1,1,0,0,uva
3670,uva moscato,1,1,0,0,uva
1575,uva nera,13,5,8,0,uva nera
1398,uva passa,44,7,27,10,uva passa
1872,uva passa cilena,1,1,0,0,uva
4596,uva passa sultanina,1,0,1,0,uva
3258,uva passita,1,1,0,0,uva
2990,uva pizzutella,1,1,0,0,uva
3994,uva rosata,1,1,0,0,uva
4810,uva saltanina,1,0,0,1,uva
2024,uva sultanina,16,4,7,5,uva sultanina
264,uvetta,196,122,59,15,uvetta
4039,uvetta bionda,1,1,0,0,uvetta
2832,uvetta di corinto,3,3,0,0,uvetta
3443,uvetta di smirne,1,1,0,0,uvetta
4785,uvetta passa,1,0,0,1,uvetta
3313,uvetta rinvenire,1,1,0,0,uvetta
857,uvetta sultanina,22,19,0,3,uvetta sultanina
4711,uvetta tipo malaga,2,0,2,0,uvetta
1118,uvette,15,15,0,0,uvette
4703,vacherin mont d'or,1,0,1,0,vacherin mont d'or
680,valeriana,7,5,2,0,valeriana
1529,valerianella,5,5,0,0,valerianella
3807,valpolicella,2,2,0,0,valpolicella
4289,valtellina casera,8,0,8,0,valtellina casera
2,vaniglia,383,368,5,10,vaniglia
2612,vaniglia aperto,1,1,0,0,vaniglia
2150,vaniglia bourbon,4,3,0,1,vaniglia
2496,vaniglia caledonia,2,2,0,0,vaniglia
1946,vaniglina,3,3,0,0,vaniglina
4886,vanilina,1,0,0,1,vanilina
340,vanillina,48,37,8,3,vanillina
4834,vannillina,1,0,0,1,vannillina
2854,velo,1,1,0,0,velo
4521,vene cress,1,0,1,0,vene cress
658,vent,8,8,0,0,vent
4099,ventresca di maiale,1,1,0,0,ventresca di tonno
1515,ventresca di tonno,6,6,0,0,ventresca di tonno
1628,ventrigli di pollo,1,1,0,0,ventrigli di pollo
3679,verde,3,3,0,0,verde
2366,verdure,3,3,0,0,verdure
3167,verdure alla griglia,1,1,0,0,verdure
2667,verdure cotte,1,1,0,0,verdure
613,verdure miste,2,2,0,0,verdure
1208,verdure passate,2,2,0,0,verdure
615,vermicelli,11,5,5,1,vermicelli
1172,vermouth,6,4,2,0,vermouth
1780,vermouth dry,2,2,0,0,vermouth
2086,vermouth rosso,2,2,0,0,vermouth
4009,vermouth secco,1,1,0,0,vermouth
2115,vermut,2,2,0,0,vermut
2731,vermut bianco,1,1,0,0,vermut bianco
2332,vernaccia,2,1,1,0,vernaccia
700,verza,73,27,36,10,verza
2679,verza bianca,2,2,0,0,verza
2181,verza di sole,1,1,0,0,verza
826,verza fresca,2,2,0,0,verza
4391,verzini,2,0,2,0,verzini
2180,vin santo,9,6,2,1,vin santo
1686,vin santo secco,1,1,0,0,vin santo
4536,vincotto,1,0,1,0,vincotto
833,vino,32,17,8,7,vino
42,vino bianco,647,220,354,73,vino bianco
1921,vino bianco aromatico,3,3,0,0,vino
3126,vino bianco della val d'isarco,1,1,0,0,vino
1692,vino bianco dolce,9,9,0,0,vino bianco dolce
124,vino bianco secco,515,382,80,53,vino bianco secco
4843,vino bianco sevcco,1,0,0,1,vino
1295,vino bianco tipo vermentino sardo,1,1,0,0,vino
1496,vino cotto,6,4,0,2,vino
1937,vino da dessert,1,1,0,0,vino
828,vino di cipro,2,1,0,1,vino
1903,vino di malaga,1,1,0,0,vino
1171,vino di riso,1,1,0,0,vino
2243,vino dolce,1,1,0,0,vino
4218,vino dolce fermo,1,1,0,0,vino
4818,vino lambrusco secco,1,0,0,1,vino
4325,vino liquoroso,1,0,1,0,vino
3419,vino moscato,3,3,0,0,vino
3253,vino passito,2,2,0,0,vino
3297,vino porto,2,1,1,0,vino
1931,vino rosato,8,3,5,0,vino rosato
390,vino rosso,203,76,105,22,vino rosso
4757,vino rosso cannonau,1,0,0,1,vino
2149,vino rosso corposo,4,4,0,0,vino
2384,vino rosso secco,10,5,0,5,vino rosso secco
1825,vino rosso tipo lambrusco,1,1,0,0,vino
4083,vino rosé dolce,1,1,0,0,vino
4803,vino secco,1,0,0,1,vino
4507,vino secco da dessert,1,0,1,0,vino
2967,vinsanto,2,2,0,0,vinsanto
4088,viola,1,1,0,0,violette candite
797,violette candite,3,3,0,0,violette candite
3028,visciole,3,1,2,0,visciole
3875,vite,1,1,0,0,vitello
397,vitello,117,63,47,7,vitello
3757,vitello magro,2,2,0,0,vitello
695,vitellone,6,5,1,0,vitellone
1259,vodka,25,13,12,0,vodka
2558,vodka citron,1,1,0,0,vodka
3096,volpina,1,1,0,0,volpina
307,vongole,61,26,30,5,vongole
330,vongole veraci,22,14,8,0,vongole veraci
2617,vov,2,1,1,0,vov
4704,wafer,2,0,2,0,wafer
4463,wafer al cacao,2,0,2,0,wafer al cacao
4708,wafer alla nocciola,1,0,1,0,wafer alla nocciola
652,wafer alla vaniglia,1,1,0,0,wafer alla vaniglia
620,wasabi,27,16,11,0,wasabi
2249,water roux,1,1,0,0,water roux
691,whisky,14,11,3,0,whisky
2777,whisky irlandese,1,1,0,0,whisky
1655,whisky torbato,5,5,0,0,whisky
104,worcester,4,4,0,0,worcestershire sauce
4356,worcestershire sauce,13,0,13,0,worcestershire sauce
2676,wurstel,8,1,7,0,wurstel
4340,wurstel di maiale,2,0,2,0,wurstel
4644,wurstel di vitello,1,0,1,0,wurstel
564,würstel,13,13,0,0,würstel
1980,würstel di vitello,1,1,0,0,würstel
4470,xantana,2,0,2,0,xantana
261,yogurt,84,67,17,0,yogurt
1633,yogurt agli agrumi,2,2,0,0,yogurt
2478,yogurt al cocco,1,1,0,0,yogurt
